n_b,rho_b,n_n,n_p,Delta_n,Delta_p,lambda,xi_n,xi_p,kappa,R,epsilon,m_eff_relL_n,m_eff_relL_p,A_nn,A_pp,A_np
[1/fm**3],[g/cm**3],[1/fm**3],[1/fm**3],[MeV],[MeV],[cm],[cm],[cm],[],[],[],[],[],[MeV fm**5],[MeV fm**5],[MeV fm**5]
0.1195190380761523,198466023967935.84,0.11437715275365834,0.005141885322493959,0.24293895601143292,0.8807532573359048,1.0005716196034664e-11,1.1971825046786691e-11,9.662660789891498e-13,10.355032028550614,0.08071167722656467,0.04495552825631513,0.6870247951768006,0.8348465247414466,10.523682106631854,160.2170759303316,131.9096552732629
0.12060120240480962,200263000040080.16,0.11539136090666911,0.005209841498140509,0.2465747218771469,0.8843517224022742,9.940245675239508e-12,1.186317418142184e-11,9.680413107384233e-13,10.268410619436349,0.08160053084733519,0.045149320167515265,0.68510711768762,0.8335649145145484,10.28972580635852,158.5936826419151,131.7083126664443
0.12168336673346694,202059976112224.44,0.11640196971316474,0.005281397020302198,0.2501611205391392,0.8880656216521364,9.872677838832073e-12,1.175980223917837e-11,9.698797470171525e-13,10.179280337789622,0.08247415452157432,0.045372058851894895,0.6832040798038241,0.8322813506506936,10.058266027729116,156.92063908426329,131.50767252831542
0.12276553106212425,203856952184368.72,0.11741055064130487,0.005354980420819382,0.2537037667045542,0.891805879346367,9.804612406685375e-12,1.1661250115855683e-11,9.717747298850424e-13,10.089388111424986,0.0833336666506904,0.045609022286073046,0.6813138057706221,0.8309984296949265,9.82896320954758,155.24144491012726,131.30788461042036
0.12384769539078157,205653928256513.03,0.11841766522570542,0.005430030165076155,0.257204590059775,0.8955398550175981,9.736620711599356e-12,1.1567211690321953e-11,9.737242233275131e-13,9.999361706671268,0.08417968386817093,0.045854899729077206,0.6794355598978966,0.8297170760365992,9.601676198795454,153.5714811422361,131.10899642875654
0.12492985971943889,207450904328657.3,0.11942358151605313,0.005506278203385762,0.26066446665127213,0.8992514946285561,9.6689719081377e-12,1.1477436051966776e-11,9.75727442374603e-13,9.909500838273615,0.08501266641406399,0.04610712669545586,0.6775689394245367,0.8284377274957172,9.376322300310452,151.91784821145734,130.9110259158278
0.1260120240480962,209247880400801.6,0.12042846771965178,0.005583556328444411,0.2640839254284468,0.9029306364403056,9.601828013390944e-12,1.1391700631824368e-11,9.777839024309583e-13,9.819989866389657,0.08583300545129997,0.046364090104031724,0.675713656895643,0.8271606553188312,9.152839563314824,150.28468837179025,130.71398108814415
0.12709418837675351,211044856472945.9,0.1214324428960876,0.005661745480665922,0.26746333422617097,0.9065701347901988,9.53529651191417e-12,1.1309803009151374e-11,9.798932132288584e-13,9.730954744032053,0.08664105046179617,0.04662465273395514,0.6738694827557425,0.8258860482872079,8.931176769384113,148.67463281356686,130.51786516799132
0.12817635270541083,212841832545090.2,0.12243559745655225,0.0057407552488585815,0.2708029748766279,0.9101646673475102,9.469452235607307e-12,1.1231556918077223e-11,9.820550121280003e-13,9.642486539616648,0.08743712196724747,0.046887958797242425,0.6720362219692128,0.8246140468507898,8.711289323369776,147.0894079942739,130.32267864388956
0.12925851703406815,214638808617234.47,0.12343800332566902,0.005820513708399133,0.27410308012993423,0.9137101287472825,9.404348517723775e-12,1.1156789803281897e-11,9.842689394106568e-13,9.554653348458547,0.0882215186236746,0.04715333650563637,0.6702137023460972,0.8233447601090339,8.493137181687672,145.5301468241621,130.12842028645102
0.13034068136272547,216435784689378.78,0.12443971964866918,0.005900961714056303,0.27736385404276814,0.9172032812346655,9.340023632809564e-12,1.1085341108006119e-11,9.865346291742447e-13,9.467507127071057,0.0889945216446018,0.04742024275461642,0.6684017679355576,0.8220782753817044,8.276683665892019,143.99756939060646,129.93508771555818
0.13142284569138277,218232760761523.03,0.12544079628370056,0.005982049407682218,0.28058548412522905,0.9206415353032096,9.276504844697126e-12,1.1017060969297971e-11,9.88851706690118e-13,9.381087964895585,0.08975639777666852,0.04768822890882358,0.6666002749506648,0.8208146640863224,8.061894720326379,142.49209709575115,129.7426777451925
0.1325050100200401,220029736833667.3,0.12644127607777655,0.006063733942263521,0.2837681489594878,0.9240228029792751,9.213811113075363e-12,1.0951809167729903e-11,9.912197885754052e-13,9.295426926774311,0.09050740141602247,0.0479569182656271,0.6648090890898464,0.8195539855823489,7.848738415995569,141.0139292296488,129.5511866065646
0.13358717434869738,221826712905811.6,0.12744119642361007,0.006145977925087296,0.2869120231473682,0.9273453948277899,9.151954989753836e-12,1.0889454250592296e-11,9.936384841733586e-13,9.210548036862377,0.0912477761793538,0.048225990476880656,0.6630280836879521,0.8182962898103527,7.637184601533035,139.56309671909054,129.3606100995482
0.1346693386773547,223623688977955.88,0.12844059036631245,0.0062287483110422415,0.29001728059506443,0.9306079448296664,9.090943996461709e-12,1.0829872781401261e-11,9.961073973950992e-13,9.126469716252743,0.09197775611046599,0.048495170360692494,0.661257138389129,0.8170416191750318,7.427204647305912,138.13950119065,129.17094369939642
0.13575150300601202,225420665050100.2,0.1294394874151664,0.006312015590845617,0.2930840967183878,0.933809353864619,9.03078165533957e-12,1.0772948686098415e-11,9.986261286642705e-13,9.04320585664912,0.09269756663307174,0.04876421961252328,0.6594961381632736,0.8157900099315871,7.218771251318773,136.7429441449469,128.98218263427117
0.13683366733466934,227217641122244.47,0.13043791415478226,0.0063957531798870945,0.29611264992369507,0.9369487460928793,8.971468277897523e-12,1.0718572676141854e-11,1.001194276793136e-12,8.960766642247979,0.09340742532087916,0.04903293050437518,0.6577449725573704,0.8145414932334142,7.0118582877417115,135.3731492219638,128.79432194299716
0.13791583166332666,229014617194388.75,0.13143589471546832,0.006479936947858345,0.29910312258998195,0.9400254345660366,8.913001580717642e-12,1.0666641734546076e-11,1.0038114407117337e-12,8.879159191887716,0.09410754253240618,0.04930112099047278,0.6560035351125308,0.8132960959415242,6.806440685808981,134.02977949097053,128.60735651899526
0.13899799599198398,230811593266533.1,0.1324334511421435,0.006564544849840486,0.3020557017002654,0.9430388936208001,8.855377173594758e-12,1.0617058654623144e-11,1.006477221019564e-12,8.798388069453015,0.09479812194324637,0.04956863083477774,0.6542717229010769,0.8120538412618121,6.602494330971052,132.71245106582458,128.42128114430017
0.1400801603206413,232608569338677.38,0.13343060368844667,0.006649556632194618,0.304970579222442,0.9459887363738955,8.798588951659232e-12,1.0569731623617354e-11,1.0091912213538482e-12,8.71845569549819,0.09547936099899436,0.04983531849800348,0.6525494361526285,0.8108147492550754,6.399995982752049,131.42074394819036,128.23609051630078
0.14116232464929862,234405545410821.66,0.13442737105459193,0.006734953594706684,0.3078479523090649,0.9488746961305751,8.742629413846396e-12,1.052457384510599e-11,1.011953049580814e-12,8.63936268334573,0.09615145130568685,0.050101058600421265,0.6508365779475,0.8095788372510851,6.198923205417634,130.15421074172224,128.05177926903428
