n_b,rho_b,n_n,n_p,Delta_n,Delta_p,lambda,xi_n,xi_p,kappa,R,epsilon,A_nn,A_pp,A_np
[1/fm**3],[g/cm**3],[1/fm**3],[1/fm**3],[MeV],[MeV],[cm],[cm],[cm],[],[],[],[MeV fm**5],[MeV fm**5],[MeV fm**5]
0.08056112224448897,133774885370741.45,0.07793096311311819,0.0026301591313707827,0.09442631513614697,0.682443015135038,1.3990020824871196e-11,1.8011911579017642e-11,8.549305109222033e-13,16.36392741414776,0.047464729502565695,0.033749860470132516,41.82955607431967,277.13824699521973,92.35929128413099
0.08164328657314629,135571861442885.77,0.07895448211615677,0.0026888044569895178,0.09876227867197097,0.6890304499708996,1.3836612034153218e-11,1.7288676317164435e-11,8.532880231913465e-13,16.215640742739467,0.04935531254895382,0.03405512119038138,41.432524551279826,272.17886737795646,92.04832892491218
0.08272545090180361,137368837515030.06,0.07997771614091667,0.002747734760886944,0.10311478297540164,0.6955218285525577,1.3687431843078213e-11,1.662291111467039e-11,8.517382353492088e-13,16.06999812268194,0.05123881307393356,0.03435625438522869,41.03780048244372,267.4047078451023,91.73712899594017
0.08380761523046093,139165813587174.34,0.08100067416238743,0.0028069410680735024,0.10748024939086068,0.7019179962860372,1.3542309224187714e-11,1.6008489061808966e-11,8.502778524685159e-13,15.926922222979057,0.05311418517922479,0.03465330501381064,40.645285335576425,262.8062055333107,91.4256912212901
0.08488977955911824,140962789659318.62,0.08202336497909954,0.002866414580018697,0.11185528888081696,0.7082198097274178,1.3401082211678409e-11,1.5440093650544263e-11,8.489037406977589e-13,15.786338979568344,0.05498047874002597,0.034946317805287445,40.25488552195714,258.374413911179,91.11401531523147
0.08597194388777554,142759765731462.9,0.08304579721675866,0.0029261466710168793,0.11623669348232785,0.7144281352713309,1.3263597311848866e-11,1.491309223348708e-11,8.476129174183773e-13,15.648177415991437,0.056836831969367,0.03523533723662517,39.866512086273204,254.1009555048373,90.80210098247196
0.08705410821643286,144556741803607.2,0.08406797933181162,0.002986128884621249,0.12062142811884019,0.7205438479241059,1.3129708958800928e-11,1.4423432079065142e-11,8.464025421169966e-13,15.512369476066665,0.05868246458105527,0.03552040751253417,39.48008041962629,249.9779788074158,90.48994791839424
0.08813627254509018,146353717875751.5,0.08508991961494371,0.0030463529301464776,0.12500662275400645,0.7265678301561314,1.299927901140705e-11,1.3967554509928545e-11,8.452699079126876e-13,15.378849867620998,0.06051667149835321,0.03580157254739572,39.09550999366356,245.99811895434783,90.17755580928554
0.0892184368737475,148150693947895.78,0.08611162619450737,0.003106810679240142,0.12938956487467876,0.7325009708283932,1.287217628795066e-11,1.3542323603323708e-11,8.442124336849063e-13,15.2475559164236,0.06233881706073766,0.03607887594902151,38.71272411404043,242.15446179286266,89.86492433256008
0.09030060120240481,149947670020040.06,0.08713310703988196,0.0031674941625228557,0.133767692290638,0.7383441641884729,1.2748276135198974e-11,1.3144966687113228e-11,8.432276567528928e-13,15.11842742953917,0.06414832968573117,0.03635236100410206,38.331649691593164,238.44051101478217,89.55205315697515
0.09138276553106212,151744646092184.34,0.08815436996476514,0.0032283955662969744,0.1381385862390027,0.7440983089316346,1.2627460028981315e-11,1.2773024444099058e-11,8.423132260618639e-13,14.991406567387662,0.06594469694693177,0.03662207066521317,37.95221702975329,234.85015805757072,89.2389419428405
0.09246492985971944,153541622164328.62,0.08917542263039599,0.0032895072293234445,0.1424999647816338,0.7497643073229077,1.250961520362649e-11,1.2424308884467174e-11,8.414668958354323e-13,14.866437723859105,0.06772746103305843,0.0368880475392577,37.574359626873054,231.37765451018143,88.92559034222164
