n_b,rho_b,n_n,n_p,Delta_n,Delta_p,lambda,xi_n,xi_p,kappa,R,epsilon,m_eff_relL_n,m_eff_relL_p,A_nn,A_pp,A_np
[1/fm**3],[g/cm**3],[1/fm**3],[1/fm**3],[MeV],[MeV],[cm],[cm],[cm],[],[],[],[],[],[MeV fm**5],[MeV fm**5],[MeV fm**5]
0.12817635270541083,212841832545090.2,0.1221221975115143,0.006054155193896524,0.26976360215021883,0.9236305209613772,9.221097174750683e-12,9.04086216415089e-12,1.2225516634890003e-12,7.542501024811414,0.13522511916360153,0.049574568074126794,0.8373785718144837,0.6644095405081919,38.64886473643112,177.90886237989147,98.06816496108628
0.12925851703406815,214638808617234.47,0.12309992661109588,0.006158590422972274,0.2729942122942657,0.9278477686231239,9.142578804305243e-12,8.971021306989071e-12,1.2273045640942523e-12,7.449315411820735,0.13680767463322083,0.05002919654394949,0.8361305853803013,0.6625950754771625,38.57964411448365,175.8210184255461,98.02347238929696
0.13034068136272547,216435784689378.78,0.12407656058091349,0.006264120781811995,0.27618598792199267,0.9319777256812809,9.065240117941883e-12,8.904007208673815e-12,1.2321589040116746e-12,7.35720051076788,0.13838251420229875,0.05048593185114123,0.8348842686398804,0.6607917746901487,38.51119167387788,173.77715030191672,97.97894868133312
0.13142284569138277,218232760761523.03,0.12505215318928384,0.006370692502098936,0.27933916840287826,0.9360175315811711,8.989096691334173e-12,8.839689177743245e-12,1.2371148017140137e-12,7.266178271313094,0.13995003408364712,0.05094428476138277,0.8336397233688017,0.6589994742384335,38.44348688103245,171.77729650504412,97.93459212752165
0.1325050100200401,220029736833667.3,0.1260267519195336,0.0064782581005064874,0.28245398442665043,0.9399648458049202,8.914156412737161e-12,8.777945010761305e-12,1.242172321685772e-12,7.176263918551669,0.14151060643042684,0.0514038329309857,0.8323970384508558,0.6572180200605584,38.3765103637627,169.82125068581053,97.89040115150277
0.13358717434869738,221826712905811.6,0.12700039919315773,0.006586775155539659,0.2855306618141436,0.943817757691198,8.84042113546164e-12,8.718660221832092e-12,1.2473314867827366e-12,7.08746730852108,0.14306458275083797,0.051864208281122696,0.8311562923241288,0.655447266291218,38.31024376603294,167.9086195839431,97.84637428347338
0.1346693386773547,223623688977955.88,0.12797313328021834,0.0066962053971363535,0.2885694241647069,0.9475747171289061,8.767887933902096e-12,8.661727377951379e-12,1.2525922884714896e-12,6.999793958975553,0.14461229657954733,0.05232508750468667,0.8299175548082014,0.6536870740196287,38.24466963446691,166.03886688714965,97.80251014042263
0.13575150300601202,225420665050100.2,0.12894498899305573,0.0068065140129562746,0.2915704947074767,0.9512344800635143,8.69655007712709e-12,8.607045517776511e-12,1.2579546953555426e-12,6.913245849978036,0.1461540656149004,0.05278618476071867,0.8286808885015844,0.6519373103330369,38.17977132733588,164.21134702185182,97.758807411189
0.13683366733466934,227217641122244.47,0.12991599822557262,0.006917669109096714,0.2945340975946279,0.9547960648201828,8.626397795654772e-12,8.5545196379949e-12,1.2634186603044596e-12,6.82782205668545,0.14769019346135878,0.05324724594030054,0.8274463498721559,0.6501978475644992,38.11553293994568,162.42533154904558,97.71526484493714
0.13791583166332666,229014617194388.75,0.1308861903797716,0.007029641283555068,0.29746045879586813,0.9582587165213734,8.557418893258496e-12,8.504060235690264e-12,1.2689841264347006e-12,6.7435192568571845,0.14922097107320156,0.05370804408897745,0.8262139901229428,0.648468562690606,38.051939242306,160.6800300088535,97.67188124211894
