n_b,rho_b,n_n,n_p,lambda,xi_n,xi_p,kappa,R,epsilon
[1/fm**3],[g/cm**3],[1/fm**3],[1/fm**3],[cm],[cm],[cm],[],[],[]
0.37274549098196397,618958424849699.5,0.33639059547300243,0.036354895508961566,3.7629454555414154e-12,6.69626521193075e-12,2.6630942842246505e-12,1.412997458569884,0.3976984483051552,0.10807345983570842
0.3738276553106213,620755400921843.6,0.3373448047177561,0.03648285059286521,3.756340832926604e-12,6.71136006919014e-12,2.6828862863683834e-12,1.4001118318030814,0.39975299472974446,0.10814706520644082
0.3749098196392786,622552376993988.0,0.33829923742457435,0.03661058221470423,3.7497823092821155e-12,6.726554809974109e-12,2.702855814287434e-12,1.387340859790069,0.4018187453523236,0.10821952332324354
0.37599198396793587,624349353066132.2,0.3392538950247841,0.03673808894315177,3.743269476629368e-12,6.741849663681504e-12,2.723004459852981e-12,1.3746835643565096,0.4038957549768378,0.10829083904981511
0.3770741482965932,626146329138276.5,0.34020877894367163,0.03686536935292159,3.736801932251481e-12,6.75724486658167e-12,2.7433338279729073e-12,1.362138976360986,0.4059840781470296,0.10836101721826934
0.3781563126252505,627943305210420.8,0.341163890600547,0.03699242202470347,3.7303792786106624e-12,6.772740661784907e-12,2.763845536625789e-12,1.3497061355913746,0.40808376913363126,0.10843006262938941
0.37923847695390783,629740281282565.1,0.3421192314088079,0.03711924554509995,3.7240011232671355e-12,6.788337299214484e-12,2.784541216892908e-12,1.3373840906627021,0.4101948819212508,0.10849798005288139
0.38032064128256515,631537257354709.5,0.34307480277600155,0.0372458385065636,3.7176670787996196e-12,6.804035035580176e-12,2.805422512987954e-12,1.3251718989165975,0.4123174701949102,0.10856477422762505
0.3814028056112225,633334233426853.8,0.34403060610388686,0.0373721995073356,3.7113767627272845e-12,6.819834134353373e-12,2.8264910822845477e-12,1.3130686263221876,0.41445158732625736,0.10863044986192398
0.3824849699398798,635131209498998.0,0.3449866427884949,0.0374983271513849,3.7051297974331954e-12,6.835734865743552e-12,2.847748595341316e-12,1.301073347378517,0.4165972863594314,0.10869501163375317
0.3835671342685371,636928185571142.4,0.3459429142201885,0.03762422004834857,3.698925810089168e-12,6.851737506676362e-12,2.8691967359245635e-12,1.289185145018379,0.4187546199965784,0.10875846419100581
0.38464929859719443,638725161643286.6,0.3468994217837219,0.037749876813472555,3.692764432582059e-12,6.8678423407730374e-12,2.8908372010283695e-12,1.2774031105135968,0.420923640583016,0.10882081215173692
0.38573146292585175,640522137715430.9,0.34785616685829784,0.0378752960675539,3.686645301441387e-12,6.884049658331255e-12,2.912671700892087e-12,1.265726343381662,0.42310440009204414,0.10888206010440725
0.3868136272545091,642319113787575.2,0.34881315081762576,0.03800047643688332,3.6805680577683314e-12,6.900359756307435e-12,2.934701959015024e-12,1.2541539512937943,0.4252969501093753,0.10894221260812374
0.38789579158316634,644116089859719.4,0.34977037502997754,0.03812541655318877,3.674532347166035e-12,6.916772938300325e-12,2.956929712168383e-12,1.242685049984302,0.427501341817214,0.1090012741928792
0.38897795591182366,645913065931863.8,0.35072784085824366,0.03825011505357998,3.668537819671179e-12,6.9332895145360356e-12,2.9793567104042136e-12,1.231318763161281,0.4297176259779464,0.10905924935979013
0.390060120240481,647710042004008.0,0.3516855496599875,0.038374570580493476,3.662584129686846e-12,6.949909801854348e-12,3.00198471706131e-12,1.2200542224186293,0.43194585291744825,0.10911614258133247
0.3911422845691383,649507018076152.2,0.3526435027874995,0.03849878178163881,3.656670935916578e-12,6.966634123696345e-12,3.0248155087680376e-12,1.2088905671492955,0.4341860725080157,0.10917195830157661
0.3922244488977956,651303994148296.6,0.35360170158785054,0.03862274730994507,3.6507979012996794e-12,6.9834628100933526e-12,3.0478508754418274e-12,1.1978269444598226,0.4364383341508888,0.10922670093641912
0.39330661322645294,653100970220440.9,0.3545601474029443,0.03874646582350868,3.6449646929476654e-12,7.000396197657172e-12,3.071092620285354e-12,1.1868625090860951,0.43870268675838076,0.1092803748738145
0.39438877755511026,654897946292585.1,0.3555188415695687,0.03886993598554155,3.639170982081896e-12,7.01743462957155e-12,3.094542559779237e-12,1.1759964233103042,0.4409791787356022,0.10933298447400402
0.3954709418837676,656694922364729.5,0.35647778541944736,0.03899315646432022,3.633416443972313e-12,7.034578455584891e-12,3.11820252367112e-12,1.1652278568791041,0.44326785796176843,0.10938453406974341
0.3965531062124249,658491898436873.8,0.3574369802792892,0.03911612593313567,3.627700757877309e-12,7.051828032004248e-12,3.1420743549611295e-12,1.1545559869229087,0.4455687717710976,0.10943502796652893
0.3976352705410822,660288874509018.1,0.3583964274708385,0.03923884307024371,3.622023606984667e-12,7.0691837216904715e-12,3.166159909883359e-12,1.1439799978763872,0.4478819669332667,0.10948447044282114
0.3987174348697395,662085850581162.2,0.35935612831092306,0.03936130655881641,3.6163846783535654e-12,7.086645894054606e-12,3.1904610578835655e-12,1.1334990814000225,0.4502074896334564,0.10953286575026798
0.3997995991983968,663882826653306.6,0.36031608411150295,0.039483515086893836,3.6107836628576245e-12,7.104214925055437e-12,3.2149796815926435e-12,1.1231124363028344,0.4525453854519408,0.10958021811392499
0.4008817635270541,665679802725450.9,0.3612762961797172,0.03960546734733693,3.6052202551289653e-12,7.121891197198248e-12,3.2397176767960245e-12,1.112819268466137,0.4548956993432488,0.10962653173247534
0.40196392785571144,667476778797595.1,0.36223676581793085,0.039727162037780574,3.5996941535032763e-12,7.139675099534691e-12,3.2646769523986166e-12,1.1026187907684148,0.4572584756148614,0.10967181077844657
0.40304609218436876,669273754869739.5,0.363197494323781,0.039848597860587726,3.5942050599658497e-12,7.157567027663886e-12,3.2898594303853585e-12,1.092510223011213,0.459633757905459,0.10971605939842677
0.4041282565130261,671070730941883.8,0.3641584829902219,0.03996977352280415,3.5887526800985656e-12,7.1755673837345555e-12,3.3152670457771256e-12,1.0824927918460736,0.4620215891627068,0.10975928171327917
0.4052104208416834,672867707014028.0,0.36511973310556983,0.040090687736113594,3.583336723027838e-12,7.1936765764483675e-12,3.3409017465818965e-12,1.0725657307024903,0.4644220116205659,0.10980148181835428
0.4062925851703407,674664683086172.4,0.36608124595354696,0.04021133921679374,3.5779569013734547e-12,7.211895021064352e-12,3.36676549374101e-12,1.062728279716856,0.4668350667761291,0.1098426637837008
0.40737474949899805,676461659158316.8,0.367043022813325,0.04033172668567301,3.5726129311983258e-12,7.230223139404457e-12,3.392860261070411e-12,1.052979685662387,0.4692607953659748,0.10988283165427554
0.40845691382765537,678258635230460.9,0.36800506495956786,0.04045184886808752,3.567304531959119e-12,7.248661359860125e-12,3.4191880351966592e-12,1.043319201880028,0.47169923734202945,0.10992198945015036
0.40953907815631263,680055611302605.1,0.36896737366247345,0.040571704493839185,3.562031426457743e-12,7.2672101174000565e-12,3.445750815487672e-12,1.033746088210274,0.4741504318469378,0.10996014116671912
0.41062124248496995,681852587374749.5,0.36992995018781594,0.04069129229715402,3.556793340793695e-12,7.285869853578975e-12,3.472550613977891e-12,1.024259610925959,0.4766144171889236,0.10999729077490152
0.41170340681362727,683649563446893.8,0.37089279579698603,0.040810611016641254,3.5515900043172226e-12,7.304641016547482e-12,3.499589455287812e-12,1.0148590426659443,0.4790912308161426,0.1100334422213463
0.4127855711422846,685446539519038.0,0.37185591174703164,0.040929659395252956,3.546421149583307e-12,7.323524061062968e-12,3.526869376537728e-12,1.0055436623697056,0.48158090929052305,0.11006859942863254
0.4138677354709419,687243515591182.4,0.37281929929069757,0.04104843618024437,3.541286512306433e-12,7.342519448501599e-12,3.5543924272554577e-12,0.9963127552128102,0.4840834882610776,0.11010276629546949
0.41494989979959923,689040491663326.8,0.3737829596764646,0.04116694012313468,3.5361858313161477e-12,7.361627646871291e-12,3.582160669277943e-12,0.9871656125432635,0.4865990024366921,0.1101359466968948
0.41603206412825655,690837467735471.0,0.3747468941485882,0.04128516997966833,3.531118848513385e-12,7.380849130825805e-12,3.6101761766464522e-12,0.9781015318187312,0.4891274855583626,0.11016814448447075
0.41711422845691387,692634443807615.2,0.3757111039471367,0.041403124509777164,3.5260853088275254e-12,7.400184381679775e-12,3.6384410354954144e-12,0.9691198165445629,0.4916689703709141,0.11019936348647993
0.4181963927855712,694431419879759.6,0.37667559030802844,0.04152080247754277,3.5210849601742062e-12,7.419633887424836e-12,3.666957343934419e-12,0.960219776212695,0.4942234885941421,0.11022960750811837
0.4192785571142285,696228395951903.9,0.3776403544630689,0.04163820265115965,3.516117553413846e-12,7.439198142746745e-12,3.695727211923484e-12,0.9514007262413292,0.4967910708934183,0.11025888033168775
0.4203607214428858,698025372024048.0,0.378605397639987,0.041755323802898765,3.511182842310869e-12,7.458877649043507e-12,3.724752761141174e-12,0.9426619879154415,0.499371746849718,0.11028718571678575
0.4214428857715431,699822348096192.4,0.3795707210624713,0.04187216470907177,3.5062805834936313e-12,7.478672914444513e-12,3.754036124845576e-12,0.9340028883280562,0.5019655449290914,0.11031452740049535
0.4225250501002004,701619324168336.6,0.3805363259502049,0.041988724149995466,3.5014105364150234e-12,7.49858445383068e-12,3.783579447727735e-12,0.9254227603223263,0.5045724924515426,0.11034090909757167
0.42360721442885774,703416300240481.0,0.38150221351890046,0.042105000909957266,3.4965724633137294e-12,7.51861278885562e-12,3.813384885757583e-12,0.9169209424343447,0.5071926155593397,0.11036633450062877
0.42468937875751506,705213276312625.2,0.38246838498033436,0.0422209937771807,3.4917661291761497e-12,7.538758447967725e-12,3.84345460602193e-12,0.9084967788367386,0.5098259391847256,0.11039080728032359
0.4257715430861724,707010252384769.5,0.3834348415423806,0.04233670154379177,3.4869913016989537e-12,7.559021966433336e-12,3.8737907865545235e-12,0.9001496192829758,0.5124724870170394,0.11041433108553945
0.4268537074148297,708807228456913.9,0.38440158440904426,0.04245212300578542,3.4822477512522747e-12,7.579403886360853e-12,3.90439561615777e-12,0.8918788190524295,0.5151322814692241,0.11043690954356691
0.427935871743487,710604204529058.1,0.385368614780494,0.04256725696299304,3.477535250843499e-12,7.599904756725807e-12,3.935271294216112e-12,0.8836837388961282,0.5178053436437415,0.11045854626028472
0.42901803607214434,712401180601202.4,0.3863359338530944,0.042682102219049944,3.472853576081677e-12,7.620525133396968e-12,3.966420030500659e-12,0.8755637449832357,0.5204916932978562,0.11047924482033805
0.43010020040080166,714198156673346.8,0.387303542819438,0.04279665758136367,3.4682025051425123e-12,7.641265579163388e-12,3.997844044964979e-12,0.8675182088482127,0.5231913488083066,0.11049900878731592
0.431182364729459,715995132745491.0,0.38827144286837645,0.04291092186108253,3.4635818187339424e-12,7.662126663762433e-12,4.029545567531784e-12,0.8595465073386647,0.5259043271353471,0.11051784170392691
0.43226452905811624,717792108817635.2,0.38923963518505145,0.04302489387306477,3.4589913000622857e-12,7.683108963908814e-12,4.061526837870266e-12,0.8516480225638666,0.5286306437861512,0.1105357470921736
0.43334669338677356,719589084889779.5,0.3902081209509254,0.0431385724358482,3.4544307347989405e-12,7.704213063324549e-12,4.093790105163911e-12,0.8438221418439402,0.5313703127775836,0.11055272845352578
0.4344288577154309,721386060961923.9,0.39117690134381067,0.04325195637162022,3.4498999110476357e-12,7.725439552769919e-12,4.1263376278684905e-12,0.8360682576596921,0.5341233465983191,0.11056878926909207
0.4355110220440882,723183037034068.1,0.3921459775378999,0.043365044506188305,3.4453986193122264e-12,7.746789030075416e-12,4.15917167346006e-12,0.8283857676030868,0.5368897561703148,0.11058393299979007
0.4365931863727455,724980013106212.4,0.3931153507037946,0.043477835668950915,3.440926652465006e-12,7.768262100174628e-12,4.192294518172625e-12,0.8207740743283627,0.5396695508096185,0.11059816308651525
0.43767535070140284,726776989178356.8,0.3940850220085339,0.04359032869286894,3.4364838057155447e-12,7.78985937513811e-12,4.225708446725357e-12,0.8132325855037611,0.5424627381865206,0.1106114829503086
0.43875751503006016,728573965250501.0,0.39505499261562266,0.043702522414437506,3.4320698765800287e-12,7.811581474208205e-12,4.259415752039073e-12,0.8057607137638592,0.5452693242850437,0.1106238959925228
0.4398396793587175,730370941322645.2,0.3960252636850593,0.04381441567365821,3.427684664851102e-12,7.833429023834901e-12,4.293418734941583e-12,0.7983578766625332,0.5480893133617383,0.110635405594987
0.4409218436873748,732167917394789.6,0.39699583637336283,0.04392600731401198,3.4233279725681926e-12,7.855402657712548e-12,4.327719703861961e-12,0.7910234966264776,0.5509227079038327,0.11064601512017086
0.4420040080160321,733964893466934.0,0.3979667118336003,0.04403729618243184,3.4189996039883305e-12,7.877503016817667e-12,4.362320974513045e-12,0.7837570009093577,0.5537695085866592,0.11065572791134581
0.4430861723446894,735761869539078.1,0.3989378912154126,0.044148281129276754,3.4146993655574215e-12,7.899730749447651e-12,4.397224869562401e-12,0.7765578215464888,0.5566297142304318,0.11066454729274691
0.4441683366733467,737558845611222.4,0.39990937566504126,0.044258961008305446,3.410427065881991e-12,7.92208651126046e-12,4.432433718291071e-12,0.7694253953101151,0.5595033217563082,0.11067247656973203
0.44525050100200403,739355821683366.8,0.40088116632535337,0.04436933467665066,3.406182515701386e-12,7.944570965315313e-12,4.467949856240025e-12,0.7623591636652425,0.5623903261417587,0.11067951902894013
0.44633266533066135,741152797755511.0,0.4018532643358672,0.04447940099479413,3.4019655278604077e-12,7.967184782114329e-12,4.503775624844086e-12,0.7553585727260067,0.5652907203752434,0.1106856779384488
0.44741482965931867,742949773827655.2,0.40282567083277715,0.044589158826541506,3.397775917282403e-12,7.989928639645171e-12,4.539913371052889e-12,0.7484230732126055,0.5682044954101748,0.11069095654792954
0.448496993987976,744746749899799.6,0.40379838694897796,0.044698607038998014,3.393613500942763e-12,8.012803223424648e-12,4.576365446938744e-12,0.7415521204087501,0.5711316401181782,0.11069535808880267
0.4495791583166333,746543725971944.0,0.40477141381408893,0.04480774450254438,3.38947809784286e-12,8.035809226543345e-12,4.613134209291061e-12,0.7347451741196468,0.5740721412416395,0.11069888577439049
0.45066132264529063,748340702044088.2,0.4057447525544776,0.044916570090813034,3.3853695289843883e-12,8.058947349711176e-12,4.650222019196982e-12,0.7280016986305069,0.5770259833455347,0.1107015428000693
0.45174348697394795,750137678116232.5,0.4067184042932828,0.04502508268066514,3.3812876173441113e-12,8.08221830130398e-12,4.687631241608162e-12,0.7213211626655407,0.5799931487685581,0.11070333234342097
0.45282565130260527,751934654188376.9,0.40769237015043813,0.045133281152167165,3.377232187849022e-12,8.105622797411131e-12,4.725364244892973e-12,0.7147030393475021,0.5829736175734966,0.11070425756438126
0.45390781563126253,753731630260521.0,0.40866665124269375,0.045241164388568816,3.3732030673518674e-12,8.129161561884034e-12,4.76342340037442e-12,0.7081468061576729,0.5859673674969301,0.11070432160538975
0.45498997995991985,755528606332665.2,0.40964124868363927,0.04534873127628056,3.369200084607087e-12,8.152835326385794e-12,4.801811081852895e-12,0.7016519448963827,0.5889743738981625,0.1107035275915361
0.4560721442885772,757325582404809.6,0.4106161635837253,0.04545598070485188,3.3652230702471137e-12,8.176644830441731e-12,4.840529665113817e-12,0.6952179416439929,0.5919946097074531,0.11070187863070648
0.4571543086172345,759122558476953.9,0.4115913970502846,0.0455629115669499,3.3612718567590416e-12,8.20059082149099e-12,4.879581527419842e-12,0.6888442867223429,0.5950280453735235,0.11069937781372877
0.4582364729458918,760919534549098.2,0.4125669501875536,0.0456695227583382,3.357346278461668e-12,8.224674054939172e-12,4.91896904698707e-12,0.6825304746566935,0.5980746488103169,0.11069602821451588
0.45931863727454914,762716510621242.5,0.413542824096693,0.0457758131778561,3.353446171482892e-12,8.248895294211937e-12,4.9586946024453026e-12,0.6762760041381037,0.6011343853430539,0.11069183289020867
0.46040080160320646,764513486693386.8,0.41451901987580814,0.04588178172739831,3.349571373737459e-12,8.273255310809683e-12,4.998760572281727e-12,0.6700803779862812,0.6042072176535442,0.11068679488131741
0.4614829659318638,766310462765531.1,0.415495538619969,0.04598742731189477,3.3457217249050554e-12,8.297754884363232e-12,5.0391693342678485e-12,0.6639431031128789,0.6072931057247726,0.11068091721186193
0.4625651302605211,768107438837675.4,0.41647238142123,0.046092748839291126,3.3418970664087354e-12,8.32239480269054e-12,5.079923264869466e-12,0.6578636904852162,0.6103920067847757,0.11067420288951126
0.4636472945891784,769904414909819.6,0.4174495493686493,0.046197745220529135,3.3380972413936988e-12,8.347175861854478e-12,5.121024738639003e-12,0.6518416550904719,0.6135038752497631,0.1106666549057212
0.4647294589178357,771701390981963.9,0.4184270435483078,0.0463024153695279,3.3343220947063663e-12,8.372098866221633e-12,5.162476127590393e-12,0.6458765159002633,0.6166286626665509,0.11065827623587203
0.465811623246493,773498367054108.2,0.41940486504332797,0.046406758203165005,3.3305714728738054e-12,8.39716462852224e-12,5.204279800555718e-12,0.639967795835682,0.6197663176542466,0.110649069839404
0.4668937875751503,775295343126252.5,0.4203830149338922,0.046510772641258136,3.3268452240834606e-12,8.422373969911052e-12,5.246438122523492e-12,0.6341150217327403,0.6229167858452264,0.11063903865995214
0.46797595190380764,777092319198396.8,0.42136149429726044,0.04661445760654717,3.323143198163185e-12,8.447727720029352e-12,5.288953453958325e-12,0.6283177243082181,0.6260800098254052,0.1106281856254805
0.46905811623246496,778889295270541.1,0.42234030420778856,0.04671781202467639,3.319465246561593e-12,8.473226717068109e-12,5.331828150101474e-12,0.6225754381259302,0.6292559290737808,0.11061651364841453
0.4701402805611223,780686271342685.4,0.4233194457369453,0.04682083482417698,3.315811222328708e-12,8.498871807832057e-12,5.375064560252027e-12,0.6168877015633902,0.6324444799012836,0.11060402562577268
0.4712224448897796,782483247414829.6,0.4242989199533294,0.0469235249364502,3.3121809800968913e-12,8.52466384780503e-12,5.418665027028464e-12,0.6112540567788621,0.635645595388924,0.1105907244392975
0.4723046092184369,784280223486974.0,0.42527872792268645,0.04702588129575048,3.308574376062079e-12,8.550603701216264e-12,5.4626318856101435e-12,0.605674049678808,0.6388592053252476,0.11057661295558509
0.47338677354709424,786077199559118.2,0.4262588707079254,0.04712790283916883,3.3049912679652978e-12,8.576692241107915e-12,5.506967462958307e-12,0.6001472298857342,0.6420852361430812,0.11056169402621323
0.47446893787575156,787874175631262.5,0.42723934936913455,0.04722958850661699,3.301431515074451e-12,8.602930349403638e-12,5.551674077016604e-12,0.5946731507063896,0.6453236108556255,0.11054597048786967
0.4755511022044088,789671151703406.8,0.4282201649635975,0.04733093724081132,3.297894978166395e-12,8.629318916978268e-12,5.59675403589045e-12,0.5892513691003568,0.6485742489918622,0.1105294451624782
0.47663326653306615,791468127775551.1,0.4292013185458086,0.047431947987257514,3.2943815195092668e-12,8.655858843728723e-12,5.642209637005025e-12,0.5838814456490095,0.6518370665312866,0.11051212085732469
0.47771543086172347,793265103847695.4,0.43018281116748835,0.04753261969423513,3.290891002845099e-12,8.682551038645954e-12,5.688043166241645e-12,0.5785629445248293,0.6551119758380017,0.1104940003651812
0.4787975951903808,795062079919839.6,0.43116464387759795,0.047632951312782834,3.2874232933726774e-12,8.709396419888117e-12,5.734256897052005e-12,0.5732954334610906,0.6583988855941487,0.11047508646443008
0.4798797595190381,796859055991984.0,0.4321468177223545,0.04773294179668361,3.2839782577306657e-12,8.73639591485488e-12,5.7808530895501455e-12,0.5680784837218927,0.6616977007327135,0.11045538191918619
0.4809619238476954,798656032064128.2,0.4331293337452449,0.047832590102450494,3.2805557639809783e-12,8.763550460262919e-12,5.827833989581703e-12,0.5629116700725448,0.6650083223697054,0.11043488947941896
0.48204408817635275,800453008136272.5,0.43411219298704024,0.04793189518931253,3.2771556815924018e-12,8.790861002222569e-12,5.875201827770128e-12,0.5577945707502975,0.6683306477357243,0.11041361188107303
0.48312625250501007,802249984208416.9,0.4350953964858091,0.04803085601920099,3.273777881424458e-12,8.818328496315698e-12,5.922958818539663e-12,0.5527267674354057,0.6716645701069401,0.11039155184618817
0.4842084168336674,804046960280561.1,0.43607894527693164,0.048129471556735755,3.2704222357115158e-12,8.845953907674804e-12,5.971107159114421e-12,0.5477078452225523,0.6750099787354592,0.11036871208301782
0.4852905811623247,805843936352705.5,0.4370628403931124,0.04822774076921231,3.267088618047128e-12,8.873738211063263e-12,6.019649028493783e-12,0.5427373925925725,0.6783667587791617,0.11034509528614761
0.48637274549098203,807640912424849.8,0.4380470828643934,0.04832566262658859,3.263776903368604e-12,8.901682390956888e-12,6.068586586403222e-12,0.5378150013845325,0.6817347912309504,0.11032070413661174
0.4874549098196393,809437888496994.0,0.4390316737181667,0.04842323610147259,3.260486967941813e-12,8.929787441626669e-12,6.117921972220759e-12,0.53294026676811,0.6851139528474942,0.1102955413020099
0.4885370741482966,811234864569138.2,0.44001661397918684,0.04852046016910976,3.2572186893462047e-12,8.958054367222775e-12,6.167657303878258e-12,0.5281127872163143,0.6885041160774278,0.11026960943662191
0.48961923847695393,813031840641282.5,0.4410019046695829,0.048617333807371044,3.253971946460061e-12,8.986484181859849e-12,6.2177946767376784e-12,0.5233321644785058,0.6919051489890721,0.11024291118152242
0.49070140280561125,814828816713426.9,0.4419875468088703,0.048713855996740926,3.250746619445957e-12,9.015077909703577e-12,6.268336162441726e-12,0.5185980035537345,0.6953169151976674,0.11021544916469415
0.4917835671342686,816625792785571.1,0.4429735414139626,0.04881002572030596,3.247542589736434e-12,9.043836585058482e-12,6.319283807738608e-12,0.5139099126643887,0.6987392737921464,0.11018722600114071
0.4928657314629259,818422768857715.5,0.44395988949918247,0.04890584196374343,3.244359740019889e-12,9.072761252457122e-12,6.370639633280829e-12,0.5092675032301379,0.7021720792614824,0.11015824429299821
0.4939478957915832,820219744929859.8,0.4449465920762728,0.049001303715310425,3.2411979542266607e-12,9.101852966750541e-12,6.42240563239757e-12,0.5046703898421748,0.7056151814206286,0.1101285066296465
0.49503006012024053,822016721002004.0,0.44593365015440767,0.04909640996583284,3.238057117515335e-12,9.131112793200058e-12,6.474583769840193e-12,0.5001181902377729,0.7090684253360464,0.11009801558781863
0.49611222444889785,823813697074148.4,0.44692106474020277,0.04919115970869509,3.2349371162592284e-12,9.160541807570413e-12,6.527175980501113e-12,0.49561052527510857,0.7125316512509068,0.11006677373171062
0.4971943887775552,825610673146292.6,0.4479088368377255,0.04928555193982968,3.2318378380330905e-12,9.190141096224261e-12,6.5801841681051825e-12,0.49114701890839696,0.7160046945099275,0.11003478361308938
0.49827655310621244,827407649218436.9,0.448896967448505,0.049379585657707434,3.2287591715999763e-12,9.219911756218089e-12,6.6336102038739725e-12,0.4867272981632849,0.7194873854839376,0.11000204777140088
0.49935871743486976,829204625290581.2,0.44988545757154236,0.04947325986332739,3.2257010068983358e-12,9.24985489539941e-12,6.687455925161919e-12,0.4823509931125616,0.7229795494941279,0.10996856873387595
0.5004408817635271,831001601362725.4,0.4508743082033193,0.04956657356020777,3.2226632350292597e-12,9.279971632505481e-12,6.741723134065035e-12,0.4780177368521067,0.7264810067361004,0.10993434901563741
0.5015230460921845,832798577434869.9,0.45186352033780813,0.049659525754376314,3.2196457482439423e-12,9.310263097263404e-12,6.796413596001064e-12,0.4737271654771491,0.7299915722036637,0.10989939111980407
0.5026052104208417,834595553507014.0,0.4528530949664801,0.04975211545436164,3.216648439931292e-12,9.340730430491597e-12,6.851529038261563e-12,0.46947891805877123,0.7335110556124861,0.10986369753759608
0.503687374749499,836392529579158.1,0.45384303307831486,0.049844341671184136,3.213671204605755e-12,9.371374784202792e-12,6.9070711485352265e-12,0.4652726366207005,0.7370392613235776,0.10982727074843744
0.5047695390781564,838189505651302.6,0.45483333565980844,0.0499362034183479,3.210713937895277e-12,9.402197321708531e-12,6.963041573402756e-12,0.46110796611634175,0.7405759882666937,0.10979011322005996
0.5058517034068137,839986481723447.0,0.45582400369498166,0.05002769971183206,3.2077765365294747e-12,9.433199217725038e-12,7.019441916802387e-12,0.456984554406105,0.7441210298636346,0.10975222740860419
0.506933867735471,841783457795591.1,0.456815038165388,0.05011882957008303,3.204858898327949e-12,9.464381658480643e-12,7.076273738466797e-12,0.4529020522349577,0.7476741739515586,0.1097136157587214
0.5080160320641283,843580433867735.5,0.45780644005012155,0.05020959201400671,3.201960922188776e-12,9.49574584182479e-12,7.1335385523305275e-12,0.44886011321025177,0.7512352027062765,0.10967428070367395
0.5090981963927856,845377409939879.8,0.45879821032582485,0.05029998606696079,3.1990825080771715e-12,9.527292977338508e-12,7.191237824908078e-12,0.44485839377980296,0.7548038925656071,0.10963422466543458
0.5101803607214429,847174386012023.9,0.4597903499666953,0.05039001075474761,3.196223557014298e-12,9.559024286446464e-12,7.249372973642706e-12,0.44089655321020704,0.75838001415285,0.10959345005478602
0.5112625250501002,848971362084168.2,0.46078285994449303,0.05047966510560713,3.1933839710662482e-12,9.590941002530562e-12,7.307945365225489e-12,0.43697425356541586,0.761963332200385,0.10955195927141913
0.5123446893787575,850768338156312.6,0.46177574122854753,0.050568948150210014,3.1905636533331757e-12,9.623044371045196e-12,7.366956313884854e-12,0.43309115968554995,0.7655536054734724,0.10950975470403031
0.5134268537074149,852565314228457.1,0.462768994785764,0.05065785892165094,3.187762507938591e-12,9.655335649634079e-12,7.426407079646317e-12,0.42924693916595913,0.769150586694287,0.10946683873041814
0.5145090180360722,854362290300601.2,0.46376262158062964,0.05074639645544256,3.1849804400187903e-12,9.687816108248684e-12,7.48629886656277e-12,0.42544126233650215,0.7727540224662777,0.1094232137175803
0.5155911823647295,856159266372745.4,0.46475662257522055,0.05083455978950892,3.182217355712462e-12,9.720487029268422e-12,7.546632820914568e-12,0.42167380224109174,0.776363653198819,0.10937888202180783
0.5166733466933868,857956242444889.9,0.46575099872920683,0.05092234796418001,3.1794731621504094e-12,9.753349707622364e-12,7.607410029380311e-12,0.41794423461744246,0.7799792130323211,0.10933384598878096
0.5177555110220442,859753218517034.2,0.46674575099985843,0.05100976002218577,3.1767477674454464e-12,9.7864054509128e-12,7.668631517177568e-12,0.41425223787707105,0.7836004297637492,0.10928810795366242
0.5188376753507015,861550194589178.4,0.46774088034205064,0.05109679500865081,3.174041080682416e-12,9.819655579540387e-12,7.73029824617424e-12,0.41059749308550464,0.7872270247727018,0.10924167024119129
0.5199198396793587,863347170661322.6,0.4687363877082697,0.051183451971089026,3.171353011908367e-12,9.853101426831158e-12,7.792411112969955e-12,0.40697968394273487,0.7908587129480166,0.10919453516577506
0.5210020040080161,865144146733467.0,0.4697322740486173,0.051269729959398797,3.16868347212285e-12,9.886744339165175e-12,7.854970946948293e-12,0.4033984967638746,0.7944952026150559,0.10914670503158226
0.5220841683366734,866941122805611.1,0.47072854031081535,0.05135562802585804,3.166032373268368e-12,9.92058567610702e-12,7.917978508299461e-12,0.3998536204600452,0.7981361954636724,0.10909818213263349
0.5231663326653306,868738098877755.5,0.4717251874402109,0.051441145225119736,3.1633996282209482e-12,9.954626810538135e-12,7.981434486013701e-12,0.3963447465194815,0.8017813864769316,0.10904896875289212
0.524248496993988,870535074949899.8,0.4727222163797805,0.05152628061420751,3.1607851507808596e-12,9.988869128790891e-12,8.045339495845806e-12,0.39287156898884434,0.8054304638606932,0.10899906716635419
0.5253306613226454,872332051022044.1,0.4737196280701337,0.051611033252511686,3.1581888556634428e-12,1.00233140307846e-11,8.10969407825068e-12,0.38943378445475063,0.8090831089740758,0.1089484796371383
0.5264128256513027,874129027094188.5,0.47471742344951756,0.051695402201785076,3.1556106584900902e-12,1.0057962930163324e-11,8.174498696290174e-12,0.3860310920255206,0.8127389962608894,0.10889720841957357
0.5274949899799599,875926003166332.6,0.47571560345382036,0.05177938652613958,3.1530504757793346e-12,1.0092817254435706e-11,8.239753733511898e-12,0.3826631933131162,0.8163977931821362,0.10884525575828839
0.5285771543086173,877722979238476.9,0.4767141690165747,0.051862985292042606,3.1505082249380687e-12,1.0127878445116548e-11,8.305459491799759e-12,0.37932979241529796,0.8200591601496242,0.10879262388829773
